country,year,cab,gdp_percap_growth,inflation,unemployment
Czechia,2001,-4.80305110479948,3.30462714637054,4.66267556988253,8.128
Czechia,2002,-5.16274750389645,1.70946958069926,1.90298097019032,7.28
Czechia,2003,-5.76037419921864,3.33040637169763,0.118739205526791,7.777
Czechia,2004,-3.70977039606133,4.70446820859334,2.76010781671157,8.298
Czechia,2005,-2.0469317715426,6.22798627961336,1.8570978910922,7.927
Czechia,2006,-2.55771892805225,6.33483267502702,2.53399258343635,7.141
Czechia,2007,-4.70721210136985,4.87504671188273,2.85312437211175,5.316
Czechia,2008,-1.86377838067906,1.76470870979524,6.35866380152373,4.392
Czechia,2009,-2.35286468331655,-5.33917400043343,1.01937735329232,6.662
Czechia,2010,-3.48120039690543,2.41582950473446,1.47272727272722,7.281
Czechia,2011,-2.1691537824734,1.56218617469108,1.9172191363555,6.712
Czechia,2012,-1.501449440317,-0.909418373536937,3.28762306610411,6.979
Czechia,2013,-0.519137991701544,-0.0749629863879591,1.4382978723404,6.953
Czechia,2014,0.217020094001343,2.13762754064079,0.343988589646794,6.108
Czechia,2015,0.446971205922034,4.75262406551973,0.309364548494975,5.048
Czechia,2016,1.74734921729713,2.38405426207002,0.683504209385703,3.952
Czechia,2017,1.35301705500193,4.89455018352211,2.4505339846014,2.893
Czechia,2018,0.451859774047595,2.48698771208052,2.14949494949493,2.246
Czechia,2019,0.356195094422182,3.158748019322,2.8478759591805,2.015
Czechia,2020,1.78520080795831,-5.53491968909772,3.16129528497801,2.55
Czechia,2021,-2.04624111898244,5.93106967489969,3.83984491500146,2.803
Czechia,2022,-4.52048439437013,1.24409473071174,15.1001651468371,2.224
Czechia,2023,0.301691698482678,-1.85042130485776,10.6612601372426,2.579
Czechia,2024,,,2.43531202435314,2.506
Denmark,1960,,,1.25523012552923,
Denmark,1961,,5.63874355341882,3.45162858557827,
Denmark,1962,,4.84744696606214,7.37781954818461,
Denmark,1963,,-0.152610055415806,6.10503282302931,
Denmark,1964,,8.4001192647973,3.09278350515449,
Denmark,1965,,3.74368486786547,5.44999999925051,
Denmark,1966,,1.91919801654407,7.06495969658815,
Denmark,1967,,5.0546855304481,8.20785355844014,
Denmark,1968,,5.21048787974428,8.00520710366467,
Denmark,1969,,6.21015845114287,3.48791924395193,
Denmark,1970,,1.09350103094148,6.51484141652981,
Denmark,1971,,2.46332868958976,5.8698695907191,
Denmark,1972,,3.20557956559458,6.56236090256536,
Denmark,1973,,4.08838516270032,9.30338297973673,
Denmark,1974,,-1.42430000580386,15.2752062218395,
Denmark,1975,-1.21238075758281,-1.69369480470158,9.60561207538676,
Denmark,1976,-4.30054257218049,5.72732127200214,9.01029083562224,
Denmark,1977,-3.46471817721577,1.66829526254007,10.9222378100329,
Denmark,1978,-2.49034551247233,2.09938389201159,10.2136545710405,
Denmark,1979,-4.34167552389375,3.79802676655072,9.61105037907122,
Denmark,1980,-3.3736549606802,-0.872046492917093,12.3053240760182,
Denmark,1981,-3.05087858330796,-0.712787691795825,11.7673874344181,
Denmark,1982,-3.75955385046958,3.96848151898681,10.1208256779823,
Denmark,1983,-2.29033959756587,2.72531731230869,6.90822881158842,
Denmark,1984,-2.91850423378435,4.39400887900629,6.29077936023771,
Denmark,1985,-4.43064275946125,4.11088237942812,4.6787514518325,
Denmark,1986,-5.11696670702114,4.59344205486639,3.67818411863452,
Denmark,1987,-2.74904752604441,0.335785660838184,4.01999345683163,
Denmark,1988,-1.15966444750153,0.224236935011504,4.5351330101572,
Denmark,1989,-0.995137848272325,0.636785448871066,4.77272342435522,
Denmark,1990,0.992308259412131,1.49524828518138,2.64160306382,
Denmark,1991,1.42496597503467,1.19521895109658,2.39515331724415,9.099
Denmark,1992,2.74488364106854,1.68600815825837,2.09604442933217,9.027
Denmark,1993,3.37618768805071,-0.411249987031354,1.25785667953259,10.719
Denmark,1994,2.04424373399313,4.93970793357433,1.99201463809526,8.036
Denmark,1995,1.00340778021557,2.5026282097208,2.08360842382846,6.992
Denmark,1996,1.64799093505224,2.3150811337248,2.12629802275584,6.844
Denmark,1997,0.531779842222929,2.74063897031984,2.18216677907116,5.4
Denmark,1998,-1.13530538852639,1.95536594101684,1.84565122007889,5.039
Denmark,1999,1.71298625187982,2.62716377689718,2.4977954440453,5.141
Denmark,2000,1.37879989622757,3.37790718330611,2.90328203236453,4.476
Denmark,2001,2.94033572239732,0.588959762827287,2.33787000255262,4.164
Denmark,2002,1.93547973055908,0.136096455419164,2.42443661219697,4.274
Denmark,2003,3.18790770063056,0.168251980586234,2.07507820646507,5.398
Denmark,2004,2.35760495195269,2.5110874872007,1.15435693124932,5.204
Denmark,2005,4.15137874873849,2.07801485608299,1.81781458291254,4.83
Denmark,2006,3.33878587946735,3.47585987127405,1.92422138464594,3.897
Denmark,2007,1.51196754347491,0.540321504886322,1.69326586220315,3.801
Denmark,2008,2.93344197648404,-1.0005593992968,3.41626794258373,3.683
Denmark,2009,3.670308987932,-5.48158282793476,1.30470991024337,6.409
Denmark,2010,6.39689740721914,1.13266937223986,2.31092436974789,7.746
Denmark,2011,6.33895025513779,0.894526422653129,2.7586822605125,7.769
Denmark,2012,6.04077392997687,-0.380977142457922,2.3979148566464,7.798
Denmark,2013,7.38438213074311,0.970845948083053,0.789071780078062,7.384
Denmark,2014,8.33724641683407,0.765766117195028,0.56402054044954,6.925
Denmark,2015,7.95393817418838,1.38566634440187,0.452034153691575,6.278
Denmark,2016,7.0785087767559,2.27180150073838,0.250000000000031,5.989
Denmark,2017,7.36024532050309,2.39559065565416,1.14713216957602,5.833
Denmark,2018,6.24457266735134,1.35619600076421,0.813609467455631,5.131
Denmark,2019,7.42526960323985,1.34779245796869,0.75813157251162,5.018
Denmark,2020,7.23112965395448,-2.06613834682413,0.420711974110115,5.637
Denmark,2021,8.65914472386699,6.91766397588252,1.8530454398968,5.043
Denmark,2022,11.5656223681511,0.743682050788365,7.6965669988926,4.434
Denmark,2023,9.84084615992846,1.73831324527245,3.30517811237606,5.094
Denmark,2024,,,1.37220049768918,5.587
Djibouti,1980,,,12.0580235721856,
Djibouti,1981,,,5.71736785374118,
Djibouti,1982,,,-2.41071428572345,
Djibouti,1983,,,0.901842896356874,
Djibouti,1984,,,1.88471502578427,
Djibouti,1985,,,2.12890298848072,
Djibouti,1986,,,18.147633450986,
Djibouti,1987,,,4.08911644641214,
Djibouti,1991,22.0729331569769,,,25.669
Djibouti,1992,14.6514283023976,,,25.985
Djibouti,1993,23.8256791900186,,,26.728
Djibouti,1994,16.3154371248577,,,27.103
Djibouti,1995,15.5987157456815,,,27.279
Djibouti,1996,13.8618372344667,,,27.153
Djibouti,1997,10.6026685770574,,,27.156
Djibouti,1998,8.53208339077555,,,27.013
Djibouti,1999,12.9648892075065,,,26.74
Djibouti,2000,6.04193525666741,,,26.664
Djibouti,2001,12.0278460954718,,1.74665224985434,26.599
Djibouti,2002,11.8252569135346,,0.63761955366632,26.59
Djibouti,2003,12.7055171216025,,1.98196734627545,26.488
Djibouti,2004,0.473072861668427,,3.12226204699354,26.446
Djibouti,2005,2.84105797251051,,3.10496640148298,26.452
Djibouti,2006,-2.15448790661934,,3.48340699677866,26.387
Djibouti,2007,-20.2086361012125,,4.96597654553301,26.3
Djibouti,2008,-22.5587851004156,,11.9586206896552,26.194
Djibouti,2009,-6.77718840004505,,1.67549587285964,26.33
Djibouti,2010,4.47357137871551,,3.95007875923885,26.371
Djibouti,2011,-13.8678242864019,,5.0687139477799,26.314
Djibouti,2012,-10.9311673573902,,3.73120950756887,26.187
Djibouti,2013,-30.7756454699895,,2.70603242872182,26.157
Djibouti,2014,23.9575053238472,5.15108177291646,1.34186494340157,26.173
Djibouti,2015,29.4599511791353,5.67174715674751,-0.847389733971996,26.07
Djibouti,2016,-1.00034788975653,5.33331529745931,2.73841208738755,25.992
Djibouti,2017,-4.79510874009852,3.73971530980459,0.568112117084804,26.064
Djibouti,2018,14.7117694324276,3.108691707586,0.14797084987711,26.184
Djibouti,2019,18.2584262511938,3.91383342815396,3.31925372703827,26.256
Djibouti,2020,11.5020743532667,-0.194323039716195,1.7774078380617,27.713
Djibouti,2021,-6.64847700936444,3.02524014418688,1.18191775339802,27.668
Djibouti,2022,17.8593816032676,2.28288456725817,5.17980847967061,26.307
Djibouti,2023,17.6001741922198,5.21030648770045,1.49506816515088,26.154
Djibouti,2024,,,,25.875
Dominica,1967,,,0.952456544255429,
Dominica,1968,,,5.36991901857967,
Dominica,1969,,,4.21578868850823,
Dominica,1970,,,12.3934989618914,
Dominica,1971,,,3.63740603887184,
Dominica,1972,,,3.68799557454748,
Dominica,1973,,,12.0991167230851,
Dominica,1974,,,34.3760742523203,
Dominica,1975,,,19.9027884369402,
Dominica,1976,,,10.9024962662686,
Dominica,1977,-3.26990107410841,,9.50365525201994,
Dominica,1978,-2.27550340456152,10.0524064318779,7.71257905832727,
Dominica,1979,11.4508481029247,-18.6222490972299,,
Dominica,1980,-19.6416016631904,13.1908047871057,,
Dominica,1981,-15.5922715777007,10.9766257302428,13.2666874934914,
Dominica,1982,-8.71848064593605,4.5545772338875,4.39459409763738,
Dominica,1983,-1.77401301014309,3.01407635769637,4.14795244385732,
Dominica,1984,-6.50615290221524,4.64347661100281,2.2179942499574,
Dominica,1985,-5.27343827916429,1.86199208214231,3.7399799806424,
Dominica,1986,-5.19829039777377,7.58018788266652,2.77423367675706,
Dominica,1987,-4.61712021581637,6.88083722710442,4.02458043341635,
Dominica,1988,-7.14836600587225,8.45031747886939,2.92459163123741,
Dominica,1989,-24.5823240687135,0.456206304121224,6.21852149777859,
Dominica,1990,-21.609347993969,6.21436795036512,3.19092323226821,
Dominica,1991,-15.5554806525549,1.83186379642235,5.55706153429132,
Dominica,1992,-11.5877587189062,1.98673992835145,5.47182559344178,
Dominica,1993,-7.41115066674712,2.00250648410083,1.56902604224498,
Dominica,1994,-9.89338899707207,-0.0288706633075009,0.0151367351744227,
Dominica,1995,-14.6584638631427,3.04272756163797,1.3175374577497,
Dominica,1996,-17.5044667181976,3.19184306311226,1.67716450485913,
Dominica,1997,-13.9450169300916,2.34930401259828,2.43629715479674,
Dominica,1998,-7.15327796349268,4.03695020151629,0.999147457910748,
Dominica,1999,-10.783142617918,0.724195696685513,1.17947787394175,
Dominica,2000,-19.9386602693652,2.87648559525024,0.856946805358483,
Dominica,2001,-12.8901748895518,0.262504887083679,1.3038940346596,
Dominica,2002,-9.96742272663253,-2.94028388522757,0.170055330197681,
Dominica,2003,-6.57569750334217,6.0986258131185,1.45336800437251,
Dominica,2004,-9.08346787312707,2.87355761312702,2.39410982050298,
Dominica,2005,-17.2927759913332,0.531386052016927,1.68190079877553,
Dominica,2006,-7.45979594692385,4.54993770019021,2.2023913263167,
Dominica,2007,-18.1587444858937,6.28963675496126,3.63222129317821,
Dominica,2008,-25.6856163166922,7.11016758860012,6.35992183336295,
Dominica,2009,-20.7381621636403,-1.18394217809083,0.0062635710706685,
Dominica,2010,-17.8256008614503,0.679944456821175,2.99936630549,
Dominica,2011,-14.1740256881856,-0.50386625984612,1.1312313652648,
Dominica,2012,-17.6866752370363,-1.15204641054684,1.3567714780886,
Dominica,2013,-18.6960090164188,-1.84772138772979,-0.0464116468805992,
Dominica,2014,-6.83148085940272,3.77432014378113,0.799250372687492,
Dominica,2015,-7.08253329442565,-2.78261702929515,-0.84382698463833,
Dominica,2016,-8.98790334142535,3.95064296744276,0.141816225732312,
Dominica,2017,-11.0283065529593,-5.10572501184082,0.296252889279487,
Dominica,2018,-46.6524667396649,4.03666122446866,0.98919111918989,
Dominica,2019,-38.1318845047392,5.95943290827732,1.50462353858141,
Dominica,2020,-36.9633253757218,-16.2252224176746,-0.727116412668203,
Dominica,2021,-33.5155990448367,7.48065676225116,1.4831944499819,
Dominica,2022,-26.9691848499082,6.17761763298697,7.7806152516404,
Dominica,2023,-34.1949273408919,5.20974333141137,4.22769324983409,
Dominican Republic,1960,,,-3.56219179976055,
Dominican Republic,1961,,-5.35100129947263,-3.90000000099988,
Dominican Republic,1962,,13.458297990296,9.15712799177066,
Dominican Republic,1963,,3.28696812168583,8.57959961876623,
Dominican Republic,1964,,3.58168615235208,2.10711150133545,
Dominican Republic,1965,,-15.0185757034422,-1.8916595013061,
Dominican Republic,1966,,10.1974866239212,0.262927256794539,
Dominican Republic,1967,,0.332269289414967,1.23834498871987,
Dominican Republic,1968,-6.96877027152256,-2.6126692099559,0.0359763993382312,
Dominican Republic,1969,-6.88338073953677,7.7841773101721,0.956628066179126,
Dominican Republic,1970,-6.85964321777179,14.9411974682651,3.81666666641709,
Dominican Republic,1971,-7.76477647764777,7.80957217489076,3.58002889678131,
Dominican Republic,1972,-2.36489886283587,7.36491664077941,8.64073155607574,
Dominican Republic,1973,-4.11975435005118,9.81868573884456,15.0795349169139,
Dominican Republic,1974,-8.23734490891069,3.15523820385781,13.1407673714854,
Dominican Republic,1975,-2.02267170482329,2.42982253779398,14.5017257437616,
Dominican Republic,1976,-3.2696444388207,3.97508145591708,7.76555023925677,
Dominican Republic,1977,-2.80351420287328,2.31471836049228,12.8535275054287,
Dominican Republic,1978,-6.58795201081446,-0.415491865184023,3.47785034212178,
Dominican Republic,1979,-6.02495089837783,1.95428616342608,9.17380513351446,
Dominican Republic,1980,-10.6473607146555,5.34262179623965,16.7531356897102,
Dominican Republic,1981,-5.14990808458863,1.80250555730892,7.51463890696157,
Dominican Republic,1982,-5.35355734571933,-0.648782133718314,7.64624306606148,
Dominican Republic,1983,-4.53224302106154,2.24282496835144,5.62862329448988,
Dominican Republic,1984,-1.40934966361911,-1.02994061516462,20.1516781053536,
Dominican Republic,1985,-2.13298233833064,-4.27424270185112,45.3361755532178,
Dominican Republic,1986,-2.99569011456242,1.3037845027762,7.6389726657993,
Dominican Republic,1987,-6.24844394561588,7.79925636612442,13.5507237827822,
Dominican Republic,1988,-0.351673707553919,0.0218847754761811,43.8638323515053,
Dominican Republic,1989,-4.89486943599179,2.21539132123169,40.6579161175005,
Dominican Republic,1990,-3.95268341373003,-7.42253842418633,50.4624792378524,
Dominican Republic,1991,-1.6011020076795,-1.11194103186747,47.079157410536,6.907
Dominican Republic,1992,-6.0997558654875,9.01635366863562,4.25902638893392,6.7
Dominican Republic,1993,-4.07383436047879,5.28498767288251,5.25033880690971,6.331
Dominican Republic,1994,-1.93243515666095,0.650552413456197,8.26076798575834,6.29
Dominican Republic,1995,-1.09873129454882,3.72367352960035,12.5359594558963,6.45
Dominican Republic,1996,-1.16601469767881,4.06775838842428,5.39929385038922,6.496
Dominican Republic,1997,-0.814289530702647,7.00458505141314,8.29656754792046,6.324
Dominican Republic,1998,-1.56144626408778,4.9644365125471,4.83166558591895,6.301
Dominican Republic,1999,-1.93887227246899,4.2361446249394,6.47054186846928,6.308
Dominican Republic,2000,-4.22327517754885,2.97943240580155,7.72413566181616,6.432
Dominican Republic,2001,-2.89354387031244,0.860483061008125,8.88306848812961,7.262
Dominican Republic,2002,-2.94021829945032,2.93749248497515,5.22336769759447,6.779
Dominican Republic,2003,4.8412459657921,-2.75604661940308,27.4497127394395,6.938
Dominican Republic,2004,4.66562998909679,1.1701620745622,51.4608598338065,6.303
Dominican Republic,2005,-1.32180615715461,8.00310103474897,4.19020260472056,6.587
Dominican Republic,2006,-3.39866888826109,7.81687293215059,7.57280523853074,5.654
Dominican Republic,2007,-4.92727717051081,6.11551962721649,6.14356655248047,5.158
Dominican Republic,2008,-9.39205249980337,1.94301912196313,10.6446210953712,4.764
Dominican Republic,2009,-4.77175407561185,-0.325502560122757,1.44215131834353,5.467
Dominican Republic,2010,-7.47026738085731,6.9615996691065,6.32993220146146,5.212
Dominican Republic,2011,-7.51114424482423,1.83258161970106,5.79676809206533,6.087
Dominican Republic,2012,-6.54329188822032,1.44452011126472,3.69449707884777,6.722
Dominican Republic,2013,-4.09669996553836,3.60542683003075,4.830950967408,7.351
Dominican Republic,2014,-3.23042785325025,5.7875611820305,2.99864226125219,6.719
Dominican Republic,2015,-1.79906290356184,5.70452626441636,0.836746346724557,7.605
Dominican Republic,2016,-1.07615585415127,5.48053827945463,1.61416607245223,7.284
Dominican Republic,2017,-0.166379063172654,3.53423292472318,3.27955694678546,5.832
Dominican Republic,2018,-1.54461337602595,5.83938193291114,3.56443426013508,5.861
Dominican Republic,2019,-1.33559890727136,3.97223908133073,1.81060377042959,6.356
Dominican Republic,2020,-1.6858466539231,-7.6884057209512,3.78103179915517,6.126
Dominican Republic,2021,-2.84932341249584,11.1094904238238,8.24300347981809,7.702
Dominican Republic,2022,-5.76805690073836,3.85688511656647,8.81109209279587,5.504
Dominican Republic,2023,-3.60354561344743,1.45247215200952,4.78561281021135,5.555
Dominican Republic,2024,,,3.30223338951227,5.473
Ecuador,1960,,,1.67659912611285,
Ecuador,1961,,2.19841221373321,3.98562050634913,
Ecuador,1962,,1.96244334429009,2.87088531460987,
Ecuador,1963,,-0.801582911510138,5.93950905922402,
Ecuador,1964,,4.31632845999789,4.03420453764312,
Ecuador,1965,,0.275625276060424,3.06907066175736,
Ecuador,1966,,-3.25405407209202,5.45372692773346,
Ecuador,1967,,1.54865788647022,3.81813815731002,
Ecuador,1968,,-1.08867427568094,4.31765612971037,
Ecuador,1969,,1.5939932983338,6.32668144851309,
Ecuador,1970,,3.74408619498435,5.17127612015708,
Ecuador,1971,,3.19664986715802,9.52167078004847,
Ecuador,1972,,1.97791939698682,7.52511790034726,
Ecuador,1973,,10.6789981468617,12.1281464590342,
Ecuador,1974,,8.04934364582815,22.7040816226158,
Ecuador,1975,,7.85921266778445,14.2896742946894,
Ecuador,1976,-0.105588246621813,4.42416712071815,10.1746301165654,
Ecuador,1977,-3.11435996407242,-1.17470503063848,12.9444138723701,
Ecuador,1978,-5.89893164407487,2.84629822867481,13.098138583854,
Ecuador,1979,-4.44651037370492,0.958252303834328,10.1171908690016,
Ecuador,1980,-3.58800830053562,0.952627019811672,11.9092893836134,
Ecuador,1981,-4.57572331074895,2.82948762101213,14.0479686718868,
Ecuador,1982,-5.93080336139516,-2.00691549275766,16.2844880461285,
Ecuador,1983,-0.670457099317375,-2.91985970406022,48.4182220804492,
Ecuador,1984,-1.61418981960208,-0.0251234212967688,31.2195815120372,
Ecuador,1985,0.443172244309129,1.29651813173118,27.9936107429224,
Ecuador,1986,-3.80040967405147,0.919413934576909,23.0302261142618,
Ecuador,1987,-8.51175092710987,-2.63848968143327,29.5039972488395,
Ecuador,1988,-5.20997667418132,3.44155915017861,58.2162865413938,
Ecuador,1989,-5.1472829488547,-1.27279227457497,75.6481901026386,
Ecuador,1990,-2.36231747522136,1.38509528648214,48.5191129963729,
Ecuador,1991,-4.16751643885901,2.06266435124181,48.718080675219,4.385
Ecuador,1992,-0.674247786490063,-0.0134164931923948,54.6078215093597,4.346
Ecuador,1993,-4.48229932324834,-0.0759415801517349,44.9550537592163,4.415
Ecuador,1994,-3.95584535777111,2.26037167910633,27.3108817940495,4.419
Ecuador,1995,-4.09288556316314,0.326536599281397,22.9341344145802,4.417
Ecuador,1996,-0.217391362976912,-0.166942955094115,24.4114592150674,4.43
Ecuador,1997,-1.62196981722165,2.41860087252594,30.6575675722173,4.431
Ecuador,1998,-7.49949156007604,1.4116455525819,36.0984331623886,4.395
Ecuador,1999,4.67349075269474,-6.41692756074212,52.2420051858225,4.658
Ecuador,2000,6.34355414802451,-0.648225387551591,96.0963756926096,4.8
Ecuador,2001,-2.38325088255005,2.41820763888565,37.6767454518094,4.252
Ecuador,2002,-4.50586234491735,3.10935393746668,12.4835980082095,4.836
Ecuador,2003,-1.24920361685129,1.08541692667872,7.92936487461556,5.662
Ecuador,2004,-1.36219189560774,4.9766254911447,2.74323198926704,5.002
Ecuador,2005,1.17661120468016,3.59103374682795,2.1682770118372,3.779
Ecuador,2006,3.80804965411111,2.56360111087805,3.29874846258215,3.55
Ecuador,2007,3.78442738247704,0.176823126136227,2.27618478002121,3.142
Ecuador,2008,2.89405288656368,4.76318326284088,8.40009593987462,3.917
Ecuador,2009,0.520924336749102,-0.618743696364604,5.15996829181047,4.608
Ecuador,2010,-2.32172616604527,2.2990259381485,3.55437734567843,4.088
Ecuador,2011,-0.506587087684931,6.71524931054121,4.4745326579584,3.458
Ecuador,2012,-0.166909556494228,4.11233799510666,5.10172180958666,3.235
Ecuador,2013,-0.966037832420016,5.61780573490684,2.72177577710371,3.083
Ecuador,2014,-0.651047970913705,2.74412306472649,3.58922016616663,3.48
Ecuador,2015,-2.28484408591192,-1.30274985042635,3.96664623255358,3.616
Ecuador,2016,0.921880823309631,-2.12550882201938,1.72826463324533,4.597
Ecuador,2017,-0.388423584941001,4.36195467405905,0.417335588666825,3.836
Ecuador,2018,-1.53393873198942,-0.674558036038235,-0.224103246005552,3.53
Ecuador,2019,-0.507339455466227,-1.51253246441711,0.266012515466155,3.812
Ecuador,2020,2.09143136395223,-10.3108341005083,-0.338872392562139,6.127
Ecuador,2021,2.73530514830235,8.97136200726882,0.133251386096389,4.552
Ecuador,2022,1.83322993167713,5.34349023609313,3.46616972213077,3.761
Ecuador,2023,1.97395215922557,1.46609787031822,2.21568764237058,3.51
Ecuador,2024,,,1.54732515615369,4.773
"Egypt, Arab Rep.",1960,,,0.332829047091752,
"Egypt, Arab Rep.",1961,,2.47723455139828,0.693606754935329,
"Egypt, Arab Rep.",1962,,1.17722365013691,-3.00307658790784,
"Egypt, Arab Rep.",1963,,7.65044443289365,0.74664570813543,
"Egypt, Arab Rep.",1964,,8.64303260452279,3.66098294885468,
"Egypt, Arab Rep.",1965,,2.27569981183935,14.8390044616241,
"Egypt, Arab Rep.",1966,,2.44632089168518,9.0364406581763,
"Egypt, Arab Rep.",1967,,-1.66762140746077,0.70189748435374,
"Egypt, Arab Rep.",1968,,-3.99804501955977,-1.6757594245691,
"Egypt, Arab Rep.",1969,,2.74715073736938,3.40982028243742,
"Egypt, Arab Rep.",1970,,3.12088049511445,3.76289859580536,
"Egypt, Arab Rep.",1971,,1.68044196747962,3.14042171394198,
"Egypt, Arab Rep.",1972,,0.710927875139689,2.10236334610113,
"Egypt, Arab Rep.",1973,,1.15304427498042,5.11218403908757,
"Egypt, Arab Rep.",1974,,-0.761728936896915,10.0243177516484,
"Egypt, Arab Rep.",1975,,6.40124367025298,9.66969548151245,
"Egypt, Arab Rep.",1976,,10.6602169070771,10.3174158877413,
"Egypt, Arab Rep.",1977,-5.64851668866225,6.45293627261285,12.7321627929891,
"Egypt, Arab Rep.",1978,-6.23889963754389,5.99491983460854,11.078100382614,
"Egypt, Arab Rep.",1979,-8.36107941326356,1.96639478092861,9.90436051231129,
"Egypt, Arab Rep.",1980,-2.01398440649132,7.17838246169202,20.8192249324218,
"Egypt, Arab Rep.",1981,-9.64424162168997,4.50284337961513,10.3172842245396,
"Egypt, Arab Rep.",1982,-6.6921090195543,6.92219589567003,14.8230088495577,
"Egypt, Arab Rep.",1983,-1.06429269398936,2.06209605252883,16.079873883342,
"Egypt, Arab Rep.",1984,-5.55386591533602,6.490132739744,17.0363663799608,
"Egypt, Arab Rep.",1985,-4.65076269628491,2.68952214719384,12.1067560598247,
"Egypt, Arab Rep.",1986,-3.49407515387107,1.7925166270004,23.8642898217366,
"Egypt, Arab Rep.",1987,0.0497900138696242,0.992647870187866,19.693593314763,
"Egypt, Arab Rep.",1988,-2.97556725417425,2.56957149459862,17.66348615313,
"Egypt, Arab Rep.",1989,-3.29141667060211,2.10322476608667,21.2618670886078,
"Egypt, Arab Rep.",1990,5.41428288100209,2.61630325467065,16.7563747077691,
"Egypt, Arab Rep.",1991,9.010952,-1.62451619436897,19.7485448195578,9.38
"Egypt, Arab Rep.",1992,7.81250251617541,2.00607720448467,13.6374241717218,8.92
"Egypt, Arab Rep.",1993,5.44885051546392,0.55376389998851,12.0897922868977,10.92
"Egypt, Arab Rep.",1994,0.0597325714285714,1.75753283456244,8.15423128587096,10.93
"Egypt, Arab Rep.",1995,-0.422212745098039,2.46357101461021,15.7422305021596,11.04
"Egypt, Arab Rep.",1996,-0.283898866608544,2.83434543777562,7.18710369719992,9.0
"Egypt, Arab Rep.",1997,-0.905827378713802,3.32846450125051,4.62560578826438,8.37
"Egypt, Arab Rep.",1998,-3.02491579679889,3.29389108583953,3.8725754642749,8.03
"Egypt, Arab Rep.",1999,-1.80221287386216,3.71403670912393,3.07949912638332,7.95
"Egypt, Arab Rep.",2000,-0.972570273448986,4.09609057659976,2.68380535348546,8.98
"Egypt, Arab Rep.",2001,-0.401718427655422,1.35955211640928,2.26975720475956,9.26
"Egypt, Arab Rep.",2002,0.730979150171549,0.258696268364815,2.73723855000334,10.01
"Egypt, Arab Rep.",2003,4.66231377245509,1.05358246778609,4.50777636319304,10.91
"Egypt, Arab Rep.",2004,4.97788419534309,1.96524683873078,11.270619332052,10.32
"Egypt, Arab Rep.",2005,2.34685756731662,2.38032461797421,4.86939696871988,11.049
"Egypt, Arab Rep.",2006,2.45322162862231,4.77751297935043,7.64452644526434,10.49
"Egypt, Arab Rep.",2007,0.315552631578947,5.0854672784842,9.3189690579923,8.8
"Egypt, Arab Rep.",2008,-0.868821887213847,5.17381069878276,18.3168316831684,8.517
"Egypt, Arab Rep.",2009,-1.7707391095759,2.7155259206418,11.7634954386443,9.087
"Egypt, Arab Rep.",2010,-2.05668307641306,3.14977851168294,11.2651882653185,8.757
"Egypt, Arab Rep.",2011,-2.32378812632193,-0.354646267702748,10.0649259874818,11.849
"Egypt, Arab Rep.",2012,-2.49788021735236,-0.0429670178954922,7.11172943343083,12.597
"Egypt, Arab Rep.",2013,-1.22513249838744,-0.14323388107762,9.46971981064921,13.154
"Egypt, Arab Rep.",2014,-1.94849131455399,0.599558564006458,10.0702154687481,13.105
"Egypt, Arab Rep.",2015,-5.23529137853431,2.20415858015615,10.370490343517,13.052
"Egypt, Arab Rep.",2016,-6.16465951871263,2.24497375649698,13.813606214829,12.45
"Egypt, Arab Rep.",2017,-3.19681566782461,2.12015477172733,29.5066083940039,11.767
"Egypt, Arab Rep.",2018,-2.93164483711978,3.35166753247044,14.4014657807422,9.855
"Egypt, Arab Rep.",2019,-3.20758543154937,3.71584088573542,9.15279959324804,7.851
"Egypt, Arab Rep.",2020,-3.70903990583376,1.88111975917718,5.04493288977539,7.974
"Egypt, Arab Rep.",2021,-4.38240299812002,1.76220484283698,5.21404940513043,7.441
"Egypt, Arab Rep.",2022,-2.2100904275198,5.01555864991792,13.8956609775178,7.344
"Egypt, Arab Rep.",2023,-3.17277519022305,2.0216049044848,33.8847763115546,7.334
"Egypt, Arab Rep.",2024,,,,7.198
El Salvador,1960,,,-0.0389741990030698,
El Salvador,1961,,,-2.68247036807419,
El Salvador,1962,,,0.0961538463947943,
El Salvador,1963,,,1.56900416258926,
El Salvador,1964,,,1.75756620405747,
El Salvador,1965,,,0.456974672917124,
El Salvador,1966,,4.18185348511599,-1.18735543593374,
El Salvador,1967,,2.50212618310157,1.46691635472379,
El Salvador,1968,,0.401605988776652,2.53768071348792,
El Salvador,1969,,0.715996767967326,-0.194990250038154,
El Salvador,1970,,0.386271474352867,2.81785392208514,
El Salvador,1971,,1.40583563493118,0.445808667692475,
El Salvador,1972,,3.65393675644722,1.53521536678872,
El Salvador,1973,,2.43221586974261,6.39197420311837,
El Salvador,1974,,2.94148956739086,16.8990368422354,
El Salvador,1975,,0.656013863718584,19.0884996543863,
El Salvador,1976,1.01534175376924,2.80718498963427,7.03468963198825,
El Salvador,1977,1.2700397985464,4.52229806713721,11.8202775391489,
El Salvador,1978,-8.91059987979386,3.09704720524282,13.2751232921383,
El Salvador,1979,0.930812697936642,-6.02536272841628,14.0560247361062,
El Salvador,1980,0.94908731348664,-16.9489476313547,17.3669682564025,
El Salvador,1981,-7.28849020781507,-6.34428486688417,14.7971516299733,
